Frame,Object_ID,Class_ID,Class_Name,Confidence_Score,X_Center,Y_Center
535,191,2,car,0.88,252.57185,918.848
535,206,2,car,0.52,451.8313,161.24203
535,211,2,car,0.5,540.1191,146.13908
535,210,2,car,0.74,1817.0085,948.3286
535,303,2,car,0.8,1132.6516,384.10474
535,321,2,car,0.77,1006.0947,298.34027
535,313,2,car,0.71,1202.307,209.11412
535,230,2,car,0.4,623.9124,142.11835
535,68,0,person,0.38,1878.2405,270.52036
535,328,2,car,0.39,1010.30786,207.91165
535,333,2,car,0.42,1085.3639,158.95909
536,29,2,car,0.66,241.87738,192.137
536,191,2,car,0.8,222.06966,931.9922
536,206,2,car,0.55,451.5451,160.47928
536,211,2,car,0.5,539.54285,145.77173
536,210,2,car,0.65,1834.0061,967.04285
536,303,2,car,0.74,1134.6218,388.9154
536,321,2,car,0.81,1003.94055,301.0907
536,313,2,car,0.69,1203.4993,208.8471
536,230,2,car,0.45,623.7704,141.99509
536,68,0,person,0.35,1878.5757,269.97556
536,328,2,car,0.48,1010.3881,207.26326
536,333,2,car,0.47,1084.9299,158.7088
536,341,2,car,0.43,998.1948,204.96729
537,29,2,car,0.7,241.99222,190.87238
537,191,2,car,0.8,203.75862,943.7893
537,206,2,car,0.6,451.28763,158.81125
537,211,2,car,0.52,538.60547,145.21394
537,210,2,car,0.41,1852.5393,984.9889
537,303,2,car,0.82,1136.2192,395.48605
537,321,2,car,0.83,1002.0465,304.61484
537,313,2,car,0.76,1204.6356,209.87692
537,230,2,car,0.38,623.4868,141.23766
537,68,0,person,0.47,1878.4515,270.01862
537,328,2,car,0.35,1011.6261,207.88727
537,333,2,car,0.51,1084.9901,159.47916
537,341,2,car,0.33,998.3018,206.83191
538,29,2,car,0.71,241.83463,190.22847
538,191,2,car,0.61,190.75786,958.3358
538,206,2,car,0.63,451.31943,158.44052
538,211,2,car,0.56,538.3247,145.19695
538,303,2,car,0.78,1138.2146,400.3767
538,321,2,car,0.79,999.9627,307.6361
538,313,2,car,0.69,1206.294,212.47507
538,230,2,car,0.36,623.43225,141.02383
538,68,0,person,0.51,1878.4252,270.25357
538,328,2,car,0.46,1011.703,209.03519
538,333,2,car,0.49,1084.52,161.8436
538,341,2,car,0.4,998.8479,207.5151
539,29,2,car,0.71,241.35522,189.64088
539,206,2,car,0.71,451.56274,157.87024
539,211,2,car,0.57,538.41565,144.98912
539,303,2,car,0.73,1140.992,406.29932
539,321,2,car,0.8,999.0908,311.1191
539,313,2,car,0.72,1208.6146,215.02252
539,230,2,car,0.29,623.61694,139.9877
539,68,0,person,0.54,1878.3934,270.073
539,328,2,car,0.45,1011.1028,210.14337
539,333,2,car,0.59,1084.8706,161.80748
539,341,2,car,0.38,997.71045,208.68825
539,343,5,bus,0.33,1298.006,130.73857
540,29,2,car,0.72,241.0325,189.74251
540,206,2,car,0.69,451.39352,158.08064
540,211,2,car,0.57,538.27826,145.24768
540,303,2,car,0.79,1142.2207,413.71667
540,321,2,car,0.83,996.9138,315.53064
540,313,2,car,0.7,1211.0988,215.73166
540,230,2,car,0.26,623.3136,139.64005
540,68,0,person,0.51,1877.8702,270.24054
540,328,2,car,0.31,1010.9319,211.2414
540,333,2,car,0.65,1084.7295,161.50049
540,341,2,car,0.36,995.628,210.49463
540,343,5,bus,0.26,1297.752,130.7374
541,29,2,car,0.73,241.73973,189.77985
541,206,2,car,0.7,451.77313,158.13612
541,211,2,car,0.57,538.8076,144.93433
541,303,2,car,0.69,1144.2751,420.11758
541,321,2,car,0.83,994.5565,320.5017
541,313,2,car,0.72,1213.6676,217.24446
541,230,2,car,0.3,623.85486,139.52887
541,68,0,person,0.54,1877.8594,269.97668
541,328,2,car,0.39,1012.2389,211.37775
541,333,2,car,0.69,1085.2548,162.7953
542,29,2,car,0.69,241.85272,190.21414
542,206,2,car,0.7,451.78583,157.69577
542,211,2,car,0.59,539.15466,144.49103
542,303,2,car,0.75,1146.7317,429.71408
542,321,2,car,0.82,993.2759,324.32745
542,313,2,car,0.68,1214.9578,217.56595
542,230,2,car,0.29,623.8248,139.14342
542,68,0,person,0.54,1877.5066,269.92657
542,328,2,car,0.36,1011.18335,212.49625
542,333,2,car,0.72,1085.5669,163.71396
542,341,2,car,0.3,987.20874,211.4254
543,29,2,car,0.66,242.22293,189.41818
543,206,2,car,0.62,452.27094,157.09744
543,211,2,car,0.59,539.09143,144.34605
543,303,2,car,0.78,1149.1438,437.75336
543,321,2,car,0.88,991.70337,328.99893
543,313,2,car,0.75,1215.6887,220.32974
543,230,2,car,0.27,624.6264,138.95712
543,68,0,person,0.64,1876.553,270.314
543,328,2,car,0.43,1010.6594,213.67332
543,333,2,car,0.52,1086.4021,165.21423
543,348,0,person,0.43,1905.9109,272.8932
543,341,2,car,0.35,991.6255,211.97055
544,29,2,car,0.66,242.45499,189.46335
544,206,2,car,0.63,452.48962,157.07733
544,211,2,car,0.59,539.1069,144.45918
544,303,2,car,0.86,1151.8713,445.49008
544,321,2,car,0.83,989.8322,333.42862
544,313,2,car,0.82,1217.263,222.34949
544,230,2,car,0.28,624.93445,139.03177
544,68,0,person,0.65,1876.0692,270.38153
544,328,2,car,0.48,1011.5176,215.96884
544,333,2,car,0.64,1086.5654,165.27347
544,348,0,person,0.48,1906.2749,273.7989
544,341,2,car,0.33,983.92993,213.39378
544,351,2,car,0.38,1131.7334,141.8909
545,29,2,car,0.68,241.77933,190.43036
545,206,2,car,0.69,452.08527,157.61072
545,211,2,car,0.6,539.2984,144.65208
545,303,2,car,0.7,1155.7311,453.5796
545,321,2,car,0.83,986.5547,339.4842
545,313,2,car,0.84,1218.6758,224.96121
545,230,2,car,0.33,624.23596,139.24078
545,68,0,person,0.65,1875.4065,270.05817
545,328,2,car,0.42,1011.8963,217.52184
545,333,2,car,0.7,1086.8606,164.9068
545,348,0,person,0.49,1906.5374,274.29056
545,341,2,car,0.33,987.4702,214.13922
546,29,2,car,0.64,242.76877,189.27982
546,206,2,car,0.64,452.5149,157.20335
546,211,2,car,0.61,539.4668,144.35684
546,303,2,car,0.78,1158.6614,460.62854
546,321,2,car,0.88,985.6688,344.91162
546,313,2,car,0.79,1220.3914,226.18796
546,230,2,car,0.35,625.4232,138.67886
546,68,0,person,0.63,1875.2344,270.6618
546,328,2,car,0.53,1010.1229,219.98755
546,333,2,car,0.58,1087.0112,165.55496
546,348,0,person,0.5,1907.3435,275.1717
546,341,2,car,0.38,993.09436,215.84909
546,265,2,car,0.26,1020.94556,186.13116
547,29,2,car,0.71,240.85898,188.72867
547,206,2,car,0.6,451.72925,156.64648
547,211,2,car,0.56,538.3051,143.30798
547,303,2,car,0.76,1160.0178,471.12354
547,321,2,car,0.88,983.5177,348.83618
547,313,2,car,0.76,1222.0422,226.86102
547,230,2,car,0.33,625.45557,138.78001
547,68,0,person,0.7,1876.2941,269.282
547,328,2,car,0.55,1008.60767,220.91214
547,333,2,car,0.65,1086.9586,164.67224
547,348,0,person,0.31,1910.2036,275.93512
547,341,2,car,0.41,994.495,216.33011
547,265,2,car,0.28,1020.97565,186.37282
548,29,2,car,0.68,235.42043,188.13171
548,206,2,car,0.73,447.41757,156.74158
548,211,2,car,0.54,534.74365,142.13432
548,303,2,car,0.75,1163.6973,479.26855
548,321,2,car,0.91,982.244,353.2795
548,313,2,car,0.76,1224.9751,226.26212
548,230,2,car,0.39,622.0044,137.52386
548,68,0,person,0.7,1879.788,267.16138
548,328,2,car,0.61,1008.0242,219.85556
548,333,2,car,0.65,1086.5503,165.50186
548,341,2,car,0.44,995.50635,215.15851
548,312,2,car,0.26,710.6639,123.90096
548,343,5,bus,0.39,1307.3711,131.9976
548,351,2,car,0.39,1136.1654,140.61203
549,29,2,car,0.68,230.66666,186.09756
549,206,2,car,0.68,443.0642,154.47467
549,211,2,car,0.43,534.9992,138.81216
549,303,2,car,0.82,1167.5602,489.64917
549,321,2,car,0.84,979.85925,358.94257
549,313,2,car,0.79,1229.0682,226.32278
549,68,0,person,0.65,1886.5065,266.47232
549,328,2,car,0.59,1008.24554,219.12936
549,333,2,car,0.54,1087.7988,163.99496
549,341,2,car,0.42,996.28107,215.0423
549,343,5,bus,0.47,1307.7698,129.5622
549,351,2,car,0.4,1136.1743,139.24112
550,29,2,car,0.71,227.8001,184.12135
550,206,2,car,0.69,441.1885,153.87225
550,211,2,car,0.49,531.9029,137.20923
550,303,2,car,0.66,1172.1628,499.9594
550,321,2,car,0.83,977.58374,363.91678
550,313,2,car,0.74,1233.6152,227.07649
550,68,0,person,0.46,1891.1763,266.0373
550,328,2,car,0.57,1007.27826,219.77611
550,333,2,car,0.61,1088.67,163.03203
550,341,2,car,0.4,997.8691,215.35495
550,343,5,bus,0.26,1311.9282,128.93436
550,351,2,car,0.41,1137.6942,138.06784
551,29,2,car,0.74,223.46783,183.71771
551,206,2,car,0.7,440.21466,153.20218
551,211,2,car,0.43,530.93,136.27365
551,303,2,car,0.67,1175.9458,510.7472
551,321,2,car,0.86,975.0425,369.90118
551,313,2,car,0.78,1235.6663,227.94067
551,328,2,car,0.57,1007.214,220.5763
551,333,2,car,0.6,1089.5132,163.77345
551,341,2,car,0.37,997.7085,215.41562
552,29,2,car,0.76,222.8534,183.59122
552,206,2,car,0.69,439.8061,151.6084
552,211,2,car,0.42,529.80194,135.50421
552,303,2,car,0.76,1179.1296,522.37427
552,321,2,car,0.89,973.3584,375.31946
552,313,2,car,0.77,1237.6245,230.27606
552,328,2,car,0.48,1007.6504,222.33752
552,333,2,car,0.65,1090.0652,164.77704
552,341,2,car,0.34,997.13855,216.67593
552,351,2,car,0.28,1139.7141,135.92268
553,29,2,car,0.76,222.1351,182.3566
553,206,2,car,0.66,438.93384,150.96317
553,211,2,car,0.42,528.9517,134.56195
553,303,2,car,0.79,1183.3301,533.57324
553,321,2,car,0.89,971.0027,382.604
553,313,2,car,0.76,1240.4584,231.8275
553,328,2,car,0.47,1008.2573,223.30301
553,333,2,car,0.69,1089.9805,164.97668
553,341,2,car,0.39,997.0464,218.59256
553,351,2,car,0.43,1142.064,134.4896
553,68,0,person,0.38,1898.5742,265.11667
554,29,2,car,0.75,220.07506,181.03159
554,206,2,car,0.67,437.9206,150.40395
554,211,2,car,0.41,529.03345,133.30258
554,303,2,car,0.75,1188.464,548.46747
554,321,2,car,0.89,967.8717,389.27515
554,313,2,car,0.66,1243.7786,232.23965
554,328,2,car,0.53,1008.20056,224.29033
554,333,2,car,0.7,1090.4521,164.43423
554,341,2,car,0.33,997.2276,220.49808
554,351,2,car,0.26,1144.5906,133.05243
554,68,0,person,0.63,1901.7767,264.13715
554,230,2,car,0.34,616.8717,127.47501
555,29,2,car,0.71,215.67735,179.42706
555,206,2,car,0.63,434.56628,148.43379
555,211,2,car,0.43,525.0622,131.31174
555,303,2,car,0.83,1193.7422,563.03174
555,321,2,car,0.87,965.651,397.16794
555,313,2,car,0.69,1248.1643,233.02069
555,328,2,car,0.56,1007.9625,224.1474
555,333,2,car,0.7,1091.3933,163.22055
555,341,2,car,0.47,996.3959,220.06573
555,68,0,person,0.51,1906.064,262.8477
555,230,2,car,0.42,614.29266,126.7005
555,232,2,car,0.32,984.4165,116.24973
555,343,5,bus,0.35,1317.1721,123.50813
556,29,2,car,0.65,212.76868,178.95233
556,206,2,car,0.6,432.6178,147.97546
556,211,2,car,0.33,522.18964,131.61766
556,303,2,car,0.81,1199.3887,577.7982
556,321,2,car,0.84,963.0567,404.8349
556,313,2,car,0.65,1253.4858,234.65434
556,328,2,car,0.52,1005.3984,226.30362
556,333,2,car,0.66,1091.9961,162.51736
556,341,2,car,0.53,995.3655,222.66289
556,68,0,person,0.57,1907.3271,263.155
556,230,2,car,0.39,612.78894,126.072815
556,343,5,bus,0.29,1320.5781,123.37104
557,29,2,car,0.63,209.04175,176.73653
557,206,2,car,0.64,429.56476,146.59476
557,211,2,car,0.34,521.11676,130.27725
557,303,2,car,0.79,1205.172,591.7112
557,321,2,car,0.86,960.1061,411.93524
557,313,2,car,0.79,1257.8823,235.39915
557,328,2,car,0.55,1003.849,226.2738
557,333,2,car,0.68,1093.1298,161.52829
557,230,2,car,0.43,610.4116,125.15687
557,343,5,bus,0.43,1322.0496,122.086105
557,351,2,car,0.25,1150.9504,128.97836
557,232,2,car,0.35,984.3564,112.96915
558,29,2,car,0.72,203.08942,175.75018
558,206,2,car,0.57,426.5954,144.90686
558,211,2,car,0.43,519.87024,127.97728
558,303,2,car,0.81,1212.8054,609.0116
558,321,2,car,0.84,958.3729,420.99792
558,313,2,car,0.76,1261.1299,235.5584
558,328,2,car,0.52,1003.17395,225.80173
558,333,2,car,0.68,1095.4398,160.69582
558,230,2,car,0.39,607.67426,123.3107
558,232,2,car,0.28,985.70496,111.46858
558,341,2,car,0.53,995.68335,223.07312
559,29,2,car,0.63,201.24402,173.97697
559,206,2,car,0.57,424.15698,142.91089
559,211,2,car,0.5,517.3358,125.02404
559,303,2,car,0.78,1219.679,628.55396
559,321,2,car,0.81,954.60754,429.5318
559,313,2,car,0.67,1264.0614,237.14255
559,328,2,car,0.64,1004.3915,227.18419
559,333,2,car,0.7,1096.6746,160.30673
559,230,2,car,0.38,605.6771,119.99454
559,359,2,car,0.35,1020.79614,186.58855
560,29,2,car,0.63,199.26582,173.91956
560,206,2,car,0.57,422.16217,141.93843
560,211,2,car,0.52,515.27905,124.23579
560,303,2,car,0.81,1225.9377,646.664
560,321,2,car,0.85,951.6235,438.57993
560,313,2,car,0.7,1268.4009,238.79558
560,328,2,car,0.58,1004.7232,229.15826
560,333,2,car,0.69,1097.3765,160.22571
560,230,2,car,0.49,604.71106,117.9718
560,359,2,car,0.28,1019.9172,186.80768
560,232,2,car,0.27,986.77637,110.18297
561,29,2,car,0.69,197.86009,173.46823
561,206,2,car,0.57,421.0545,141.59195
561,211,2,car,0.5,513.9513,123.82008
561,303,2,car,0.77,1232.5386,666.7593
561,321,2,car,0.8,948.54553,447.73108
561,313,2,car,0.68,1272.509,242.85646
561,328,2,car,0.57,1004.8259,230.13539
561,333,2,car,0.68,1098.6604,160.3866
561,230,2,car,0.47,603.4501,117.1033
561,359,2,car,0.27,1019.98975,186.54218
561,343,5,bus,0.32,1330.8008,115.70032
562,29,2,car,0.74,196.95078,172.84052
562,206,2,car,0.56,420.55328,141.21002
562,211,2,car,0.58,513.6413,123.62488
562,303,2,car,0.81,1239.2537,687.1144
562,321,2,car,0.78,945.909,458.43842
562,313,2,car,0.78,1276.1848,246.1879
562,328,2,car,0.61,1004.9664,231.85004
562,333,2,car,0.64,1099.495,161.21436
562,230,2,car,0.45,603.1522,117.90902
562,359,2,car,0.32,1019.47363,188.28851
562,361,2,car,0.36,983.7625,158.70184
562,343,5,bus,0.29,1330.9653,114.91936
562,351,2,car,0.28,1156.294,125.131134
563,29,2,car,0.76,192.08179,171.56677
563,206,2,car,0.5,418.5432,140.27113
563,211,2,car,0.6,511.5218,122.51618
563,303,2,car,0.84,1248.8674,712.3961
563,321,2,car,0.8,943.51465,468.9265
563,313,2,car,0.84,1280.1407,249.71175
563,328,2,car,0.57,1004.3306,232.48895
563,333,2,car,0.61,1100.8446,160.08612
563,230,2,car,0.44,602.9188,117.47653
563,359,2,car,0.36,1019.51715,188.01593
563,361,2,car,0.32,982.32916,158.80577
563,343,5,bus,0.46,1336.2534,115.090576
563,351,2,car,0.4,1157.6288,124.23157
564,29,2,car,0.77,188.87555,170.04617
564,206,2,car,0.59,415.47675,137.99011
564,211,2,car,0.55,510.38055,121.07402
564,303,2,car,0.86,1258.0784,737.8578
564,321,2,car,0.76,939.84045,481.35815
564,313,2,car,0.78,1285.2256,251.2784
564,328,2,car,0.56,1004.2625,232.8393
564,333,2,car,0.72,1102.5182,158.42177
564,230,2,car,0.57,601.31433,115.05798
564,359,2,car,0.34,1020.05695,187.28021
564,361,2,car,0.32,982.0437,159.48796
564,343,5,bus,0.43,1341.2183,113.67426
564,351,2,car,0.62,1159.0471,123.84385
565,29,2,car,0.78,186.17319,169.18811
565,206,2,car,0.57,413.2088,136.6362
565,211,2,car,0.56,509.7765,119.14604
565,303,2,car,0.84,1267.5432,764.5104
565,321,2,car,0.78,934.7865,492.99353
565,313,2,car,0.71,1289.1184,253.42502
565,328,2,car,0.62,1004.9796,234.81749
565,333,2,car,0.64,1102.5051,157.30573
565,230,2,car,0.44,600.9049,116.24637
565,359,2,car,0.43,1019.51855,187.6684
565,361,2,car,0.36,981.57275,159.08128
565,343,5,bus,0.4,1342.7473,113.94241
565,351,2,car,0.64,1159.7463,124.215225
566,29,2,car,0.79,185.2891,168.79605
566,206,2,car,0.65,412.07477,135.53741
566,211,2,car,0.52,509.4336,117.14981
566,303,2,car,0.84,1277.8472,793.139
566,321,2,car,0.74,931.8286,506.00165
566,313,2,car,0.78,1294.0256,255.50592
566,328,2,car,0.52,1005.17114,236.97864
566,333,2,car,0.69,1103.4785,156.60156
566,230,2,car,0.52,601.09436,114.69933
566,359,2,car,0.4,1020.0967,188.03189
566,361,2,car,0.37,981.7893,159.43903
566,351,2,car,0.38,1162.0112,123.97888
567,29,2,car,0.84,183.3056,169.07362
567,206,2,car,0.66,411.33936,134.30713
567,211,2,car,0.53,508.7652,115.72127
567,303,2,car,0.83,1288.51,824.29517
567,321,2,car,0.76,927.28467,520.46704
567,313,2,car,0.8,1300.5635,257.5172
567,328,2,car,0.58,1005.16534,238.54605
567,333,2,car,0.7,1103.8795,156.86111
567,230,2,car,0.44,597.8537,112.934616
567,359,2,car,0.39,1020.0038,187.33118
567,361,2,car,0.38,981.5667,159.72949
567,351,2,car,0.69,1162.7546,124.73001
568,29,2,car,0.84,182.53046,169.89081
568,206,2,car,0.65,411.29785,134.18265
568,211,2,car,0.53,508.7129,115.51084
568,303,2,car,0.89,1300.4604,859.6624
568,321,2,car,0.84,923.49713,533.9582
568,313,2,car,0.78,1304.7576,259.96136
568,328,2,car,0.65,1005.1979,241.04443
568,333,2,car,0.71,1104.7251,158.43665
568,230,2,car,0.45,596.8215,112.57994
568,359,2,car,0.55,1020.2117,189.09459
568,361,2,car,0.3,981.9811,159.35568
568,351,2,car,0.63,1164.0203,125.95808
568,343,5,bus,0.36,1352.8806,114.72337
569,29,2,car,0.83,181.44568,169.2876
569,206,2,car,0.62,411.38263,133.98578
569,211,2,car,0.51,508.85718,115.0018
569,303,2,car,0.91,1311.3345,892.6704
569,321,2,car,0.76,918.2793,549.7795
569,313,2,car,0.82,1306.8628,263.88214
569,328,2,car,0.63,1005.7223,243.10245
569,333,2,car,0.71,1105.5869,159.42958
569,230,2,car,0.41,596.6504,112.173355
569,359,2,car,0.32,1018.9979,190.75229
569,361,2,car,0.47,981.5915,159.1434
569,351,2,car,0.74,1165.8804,126.75323
569,343,5,bus,0.34,1353.6304,115.43436
569,232,2,car,0.35,989.7068,98.8022
570,29,2,car,0.83,180.29562,167.88841
570,206,2,car,0.62,410.50912,133.32379
570,211,2,car,0.49,508.57266,114.434235
570,303,2,car,0.74,1323.3303,913.2978
570,321,2,car,0.84,912.7878,566.4225
570,313,2,car,0.8,1310.3287,267.70697
570,328,2,car,0.53,1006.0567,245.2092
570,333,2,car,0.71,1106.207,161.28789
570,230,2,car,0.34,596.9186,112.23223
570,359,2,car,0.29,1019.2358,194.01291
570,361,2,car,0.39,981.4249,160.22568
570,351,2,car,0.63,1167.4009,126.425934
570,343,5,bus,0.38,1356.7903,116.71088
570,232,2,car,0.35,989.4497,98.46805
571,29,2,car,0.8,179.62555,168.0126
571,206,2,car,0.62,410.4378,133.78564
571,211,2,car,0.48,508.39185,114.8134
571,303,2,car,0.43,1335.7933,927.6244
571,321,2,car,0.72,907.51685,585.23254
571,313,2,car,0.73,1315.2617,273.4303
571,328,2,car,0.55,1006.7551,248.39664
571,333,2,car,0.72,1107.3457,163.6246
571,230,2,car,0.39,596.7584,112.63962
571,359,2,car,0.34,1018.46606,197.08853
571,361,2,car,0.4,981.8523,161.18195
571,351,2,car,0.58,1168.7097,127.244095
571,343,5,bus,0.37,1358.6991,117.14201
571,232,2,car,0.34,989.57056,98.94092
572,29,2,car,0.83,179.21303,166.39946
572,206,2,car,0.63,410.03696,133.23999
572,211,2,car,0.51,508.17468,114.287506
572,303,2,car,0.64,1347.3015,944.0834
572,321,2,car,0.81,901.9635,603.9458
572,313,2,car,0.72,1319.6304,277.62393
572,328,2,car,0.59,1006.5416,249.20824
572,333,2,car,0.73,1108.4536,165.00409
572,230,2,car,0.36,597.9424,111.94002
572,359,2,car,0.39,1018.5268,196.0516
572,361,2,car,0.41,982.09204,160.55876
572,351,2,car,0.55,1170.6199,127.26676
572,343,5,bus,0.6,1360.999,117.26282
572,232,2,car,0.35,989.81824,98.629616
573,29,2,car,0.83,178.56442,166.3638
573,206,2,car,0.67,409.15967,133.24686
573,211,2,car,0.52,507.57248,114.52754
573,303,2,car,0.57,1357.0452,962.93134
573,321,2,car,0.88,896.66736,623.98145
573,313,2,car,0.75,1322.3596,281.96204
573,328,2,car,0.57,1005.40985,252.6297
573,333,2,car,0.73,1109.0972,165.55528
573,230,2,car,0.37,597.87134,111.738174
573,359,2,car,0.37,1018.9563,198.20627
573,361,2,car,0.36,980.84204,161.37305
573,351,2,car,0.51,1171.626,127.60138
573,343,5,bus,0.48,1361.7725,117.215195
573,232,2,car,0.39,989.80225,98.1788
574,29,2,car,0.85,178.039,166.30957
574,206,2,car,0.66,408.8504,133.33542
574,211,2,car,0.5,507.43927,114.79728
574,303,2,car,0.74,1360.2744,979.9352
574,321,2,car,0.89,890.7168,645.34875
574,313,2,car,0.8,1328.5068,286.1988
574,328,2,car,0.67,1004.9481,254.46603
574,333,2,car,0.77,1110.1232,167.39226
574,230,2,car,0.36,597.7085,112.23462
574,359,2,car,0.5,1018.149,196.7949
574,361,2,car,0.38,980.78516,161.892
574,351,2,car,0.48,1172.9541,130.14975
574,343,5,bus,0.28,1360.9675,118.87708
574,232,2,car,0.34,989.8684,98.72684
575,29,2,car,0.84,177.24799,166.32831
575,206,2,car,0.69,408.92694,133.07487
575,211,2,car,0.52,506.76495,114.85045
575,303,2,car,0.6,1365.3318,1001.1758
575,321,2,car,0.78,883.0905,668.2802
575,313,2,car,0.76,1332.6342,290.04916
575,328,2,car,0.57,1003.7969,256.12662
575,333,2,car,0.79,1110.9598,168.02457
575,230,2,car,0.35,597.19855,111.64636
575,359,2,car,0.45,1017.0822,198.99237
575,361,2,car,0.44,979.8568,163.60446
575,351,2,car,0.39,1173.6912,131.1059
575,343,5,bus,0.4,1362.7947,119.39601
575,232,2,car,0.35,990.0773,98.86713
576,29,2,car,0.84,177.70908,166.72849
576,206,2,car,0.65,409.52917,133.43263
576,211,2,car,0.48,507.8672,115.27448
576,303,2,car,0.68,1374.622,1023.2936
576,321,2,car,0.79,876.9199,693.58417
576,313,2,car,0.74,1336.492,293.582
576,328,2,car,0.46,1003.03735,260.7931
576,333,2,car,0.79,1111.8662,169.01685
576,230,2,car,0.38,597.60974,113.097855
576,359,2,car,0.41,1016.8972,200.34933
576,361,2,car,0.44,979.64557,165.06883
576,351,2,car,0.44,1175.1902,132.22891
576,343,5,bus,0.64,1365.3154,119.64158
576,232,2,car,0.27,991.6979,100.80788
577,29,2,car,0.83,178.5463,166.74365
577,206,2,car,0.65,410.11725,133.59499
577,211,2,car,0.49,508.84845,115.3871
577,321,2,car,0.83,869.3739,721.0299
577,313,2,car,0.7,1341.7058,297.3822
577,328,2,car,0.49,1004.1928,264.74417
577,333,2,car,0.82,1112.1116,170.71487
577,230,2,car,0.43,599.3757,114.30809
577,359,2,car,0.37,1017.047,203.30222
577,361,2,car,0.49,979.3835,167.60594
577,351,2,car,0.49,1176.5575,132.96367
577,343,6,train,0.45,1363.3229,118.04166
577,232,2,car,0.28,992.84503,101.47969
578,29,2,car,0.82,176.94847,166.71828
578,206,2,car,0.65,409.12024,133.36903
578,211,2,car,0.51,507.82227,115.338974
578,321,2,car,0.86,860.6311,749.8418
578,313,2,car,0.74,1346.9359,302.38416
578,328,2,car,0.49,1003.942,267.8161
578,333,2,car,0.81,1112.3713,171.25032
578,230,2,car,0.39,597.6593,113.89141
578,359,2,car,0.5,1015.9696,204.28226
578,361,2,car,0.52,977.73694,168.19914
578,351,2,car,0.51,1177.2865,132.36868
578,343,5,bus,0.36,1367.5004,118.74653
578,232,2,car,0.29,993.44977,100.99617
579,29,2,car,0.82,176.96101,166.28036
579,206,2,car,0.64,409.3368,133.21173
579,211,2,car,0.5,508.03082,115.22814
579,321,2,car,0.85,851.3347,780.9125
579,313,2,car,0.7,1352.0189,308.2221
579,328,2,car,0.6,1003.61816,270.1303
